image_no,country,file,sheet,question,option,answer,score,What's wrong in Question,How can I improve the question,How can I improve the Options,Correct Answer
tent_pegging_49,IBQ,Pakistan_IBQ.xlsx,Tent Pegging,tent_pegging_49 میں دکھائی جانے والی اہم کارروائی کیا ہے؟,(A) گھوڑے کی پیٹھ پر کرتب دکھاتے ہوئے سوار (B) ٹینٹ پیگنگ ایونٹ میں مقابلہ کرنے والا سوار (C) گھوڑوں کی دوڑ میں سوار (D) ایک سوار پریڈ کی قیادت کر رہا ہے۔,ٹینٹ پیگنگ ایونٹ میں مقابلہ کرنے والا سوار,1,no mistake,no correction needed,no correction needed,no answer needed
tent_pegging_43,IBQ,Pakistan_IBQ.xlsx,Tent Pegging,tent_pegging_43 میں دکھائی جانے والی اہم کارروائی کیا ہے؟,(A) آرام سے گھوڑے کی سواری۔ (B) ٹینٹ پیگنگ ایونٹ میں مقابلہ کرنے والا سوار (C) گھوڑوں کی پریڈ (D) گھوڑوں کی دوڑ,ٹینٹ پیگنگ ایونٹ میں مقابلہ کرنے والا سوار,1,no mistake,no correction needed,no correction needed,no answer needed
tent_pegging_50,IBQ,Pakistan_IBQ.xlsx,Tent Pegging,tent_pegging_50 میں دکھائی جانے والی اہم کارروائی کیا ہے؟,(A) گھوڑے کی پیٹھ پر کرتب دکھاتے ہوئے سوار (B) ٹینٹ پیگنگ ایونٹ میں مقابلہ کرنے والا سوار (C) گھوڑوں کی دوڑ میں سوار (D) ایک سوار پریڈ کی قیادت کر رہا ہے۔,ٹینٹ پیگنگ ایونٹ میں مقابلہ کرنے والا سوار,1,no mistake,no correction needed,no correction needed,no answer needed
tent_pegging_44,IBQ,Pakistan_IBQ.xlsx,Tent Pegging,tent_pegging_44 میں دکھائی جانے والی اہم کارروائی کیا ہے؟,(A) گھوڑے کی پیٹھ پر کرتب دکھاتے ہوئے سوار (B) ٹینٹ پیگنگ ایونٹ میں مقابلہ کرنے والا سوار (C) گھوڑوں کی دوڑ میں سوار (D) ایک سوار پریڈ کی قیادت کر رہا ہے۔,ٹینٹ پیگنگ ایونٹ میں مقابلہ کرنے والا سوار,1,no mistake,no correction needed,no correction needed,no answer needed
tent_pegging_47,IBQ,Pakistan_IBQ.xlsx,Tent Pegging,tent_pegging_47 میں دکھائی جانے والی اہم کارروائی کیا ہے؟,(A) آرام سے گھوڑے کی سواری۔ (B) ٹینٹ پیگنگ ایونٹ میں مقابلہ کرنے والے سواروں کا ایک گروپ (C) سواروں کی پریڈ (D) گھوڑوں کی دوڑ,ٹینٹ پیگنگ ایونٹ میں مقابلہ کرنے والے سواروں کا ایک گروپ,1,no mistake,no correction needed,no correction needed,no answer needed
tent_pegging_52,IBQ,Pakistan_IBQ.xlsx,Tent Pegging,tent_pegging_52 میں دکھائی جانے والی اہم کارروائی کیا ہے؟,(A) ٹینٹ پیگنگ ایونٹ میں دو سوار مقابلہ کر رہے ہیں۔ (B) پریڈ کی تشکیل میں سواروں کا ایک گروپ (C) گھوڑوں کی دوڑ (D) لڑنے والے سواروں کا ایک گروہ,ٹینٹ پیگنگ ایونٹ میں دو سوار مقابلہ کر رہے ہیں۔,1,no mistake,no correction needed,no correction needed,no answer needed
tent_pegging_46,IBQ,Pakistan_IBQ.xlsx,Tent Pegging,tent_pegging_46 میں دکھائی جانے والی اہم کارروائی کیا ہے؟,(A) گھوڑے کی پیٹھ پر کرتب دکھاتے ہوئے سوار (B) ٹینٹ پیگنگ ایونٹ میں مقابلہ کرنے والا سوار (C) گھوڑوں کی دوڑ میں سوار (D) ایک سوار پریڈ کی قیادت کر رہا ہے۔,ٹینٹ پیگنگ ایونٹ میں مقابلہ کرنے والا سوار,1,no mistake,no correction needed,no correction needed,no answer needed
tent_pegging_35,IBQ,Pakistan_IBQ.xlsx,Tent Pegging,tent_pegging_35 میں دکھائی جانے والی اہم کارروائی کیا ہے؟,(A) گھوڑے کی پیٹھ پر کرتب دکھاتے ہوئے سوار (B) ٹینٹ پیگنگ ایونٹ میں مقابلہ کرنے والا سوار (C) گھوڑوں کی دوڑ میں سوار (D) ایک سوار پریڈ کی قیادت کر رہا ہے۔,ٹینٹ پیگنگ ایونٹ میں مقابلہ کرنے والا سوار,1,no mistake,no correction needed,no correction needed,no answer needed
tent_pegging_62,IBQ,Pakistan_IBQ.xlsx,Tent Pegging,tent_pegging_62 میں دکھائی جانے والی اہم کارروائی کیا ہے؟,(A) آرام سے گھوڑے کی سواری۔ (B) ٹینٹ پیگنگ ایونٹ میں دو سوار مقابلہ کر رہے ہیں۔ (C) سواروں کی پریڈ (D) گھوڑوں کی دوڑ,ٹینٹ پیگنگ ایونٹ میں دو سوار مقابلہ کر رہے ہیں۔,1,no mistake,no correction needed,no correction needed,no answer needed
tent_pegging_68,IBQ,Pakistan_IBQ.xlsx,Tent Pegging,tent_pegging_68 میں دکھائی جانے والی اہم کارروائی کیا ہے؟,(A) آرام سے گھوڑے کی سواری۔ (B) ٹینٹ پیگنگ ایونٹ میں دو سوار مقابلہ کر رہے ہیں۔ (C) سواروں کی پریڈ (D) گھوڑوں کی دوڑ,ٹینٹ پیگنگ ایونٹ میں دو سوار مقابلہ کر رہے ہیں۔,1,no mistake,no correction needed,no correction needed,ٹینٹ پیگنگ ایونٹ میں دو سوار مقابلہ کر رہے ہیں۔
tent_pegging_67,IBQ,Pakistan_IBQ.xlsx,Tent Pegging,tent_pegging_67 میں دکھائی جانے والی اہم کارروائی کیا ہے؟,(A) گھوڑے کی پیٹھ پر کرتب دکھاتے ہوئے سوار (B) رات کو ٹینٹ پیگنگ ایونٹ میں مقابلہ کرنے والا سوار (C) گھوڑوں کی دوڑ میں سوار (D) ایک سوار پریڈ کی قیادت کر رہا ہے۔,رات کو ٹینٹ پیگنگ ایونٹ میں مقابلہ کرنے والا سوار,1,no mistake,no correction needed,no correction needed,no answer needed
tent_pegging_58,IBQ,Pakistan_IBQ.xlsx,Tent Pegging,tent_pegging_58 میں دکھایا گیا اہم عمل کیا ہے؟,(A) آرام سے گھوڑے کی سواری۔ (B) پریڈ کی تشکیل میں سواروں کا ایک گروپ (C) گھوڑوں کی دوڑ (D) لڑنے والے سواروں کا ایک گروہ,پریڈ کی تشکیل میں سواروں کا ایک گروپ,1,no mistake,no correction needed,no correction needed,no answer needed
tent_pegging_71,IBQ,Pakistan_IBQ.xlsx,Tent Pegging,tent_pegging_71 میں دکھائی جانے والی اہم کارروائی کیا ہے؟,(A) آرام سے گھوڑے کی سواری۔ (B) ٹینٹ پیگنگ ایونٹ میں دو سوار مقابلہ کر رہے ہیں۔ (C) سواروں کی پریڈ (D) گھوڑوں کی دوڑ,ٹینٹ پیگنگ ایونٹ میں دو سوار مقابلہ کر رہے ہیں۔,1,no mistake,no correction needed,no correction needed,no answer needed
tent_pegging_57,IBQ,Pakistan_IBQ.xlsx,Tent Pegging,tent_pegging_57 میں دکھائی جانے والی اہم کارروائی کیا ہے؟,(A) آرام سے گھوڑے کی سواری۔ (B) ٹینٹ پیگنگ ایونٹ میں مقابلہ کرنے والا سوار (C) سواروں کی پریڈ (D) گھوڑوں کی دوڑ,آرام سے گھوڑے کی سواری۔,0,"The question asks about the main action shown in the image, but the provided answer 'آرام سے گھوڑے کی سواری' (relaxed horse riding) is incorrect. The image clearly depicts tent pegging, where riders are actively trying to peg targets while riding at speed. The question's correct answer should focus on the 'tent pegging' activity.",تصویر میں دکھائی جانے والی اہم کارروائی کیا ہے؟,(A) گھوڑوں کی دوڑ۔ (B) ٹینٹ پیگنگ کا مقابلہ (C) سواروں کی پریڈ (D) آرام سے گھوڑے کی سواری۔,ٹینٹ پیگنگ کا مقابلہ
tent_pegging_57,IBQ,Pakistan_IBQ.xlsx,Tent Pegging,گھوڑے کے بارے میں ایک قابل ذکر تفصیل کیا ہے؟,(A) یہ آرائشی ٹیک کے ساتھ ایک سفید گھوڑا ہے۔ (B) یہ ایک بھورے رنگ کا گھوڑا ہے جس کا سادہ ٹیک ہے۔ (C) یہ ایک سیاہ گھوڑا ہے جس میں زین نہیں ہے۔ (D) یہ رنگوں کا مرکب ہے۔,یہ آرائشی ٹیک کے ساتھ ایک سفید گھوڑا ہے۔,1,no mistake,no correction needed,no correction needed,no answer needed
tent_pegging_72,IBQ,Pakistan_IBQ.xlsx,Tent Pegging,tent_pegging_72 میں دکھائی جانے والی اہم کارروائی کیا ہے؟,(A) آرام سے گھوڑے کی سواری۔ (B) پریڈ کی تشکیل میں سواروں کا ایک گروپ (C) گھوڑوں کی دوڑ (D) لڑنے والے سواروں کا ایک گروہ,پریڈ کی تشکیل میں سواروں کا ایک گروپ,1,no mistake,no correction needed,no correction needed,no answer needed
tent_pegging_70,IBQ,Pakistan_IBQ.xlsx,Tent Pegging,tent_pegging_70 میں دکھائی جانے والی اہم کارروائی کیا ہے؟,(A) گھوڑے کی پیٹھ پر کرتب دکھاتے ہوئے سوار (B) ٹینٹ پیگنگ ایونٹ میں مقابلہ کرنے والا سوار (C) گھوڑوں کی دوڑ میں سوار (D) ایک سوار پریڈ کی قیادت کر رہا ہے۔,ٹینٹ پیگنگ ایونٹ میں مقابلہ کرنے والا سوار,1,no mistake,no correction needed,no correction needed,no answer needed
tent_pegging_53,IBQ,Pakistan_IBQ.xlsx,Tent Pegging,tent_pegging_53 میں دکھائی جانے والی اہم کارروائی کیا ہے؟,(A) ٹینٹ پیگنگ ایونٹ میں دو سوار مقابلہ کر رہے ہیں۔ (B) پریڈ کی تشکیل میں سواروں کا ایک گروپ (C) گھوڑوں کی دوڑ (D) لڑنے والے سواروں کا ایک گروہ,ٹینٹ پیگنگ ایونٹ میں دو سوار مقابلہ کر رہے ہیں۔,1,no mistake,no correction needed,no correction needed,no answer needed
tent_pegging_85,IBQ,Pakistan_IBQ.xlsx,Tent Pegging,tent_pegging_85 میں دکھائی جانے والی اہم کارروائی کیا ہے؟,(A) گھوڑے کی پیٹھ پر کرتب دکھاتے ہوئے سوار (B) ٹینٹ پیگنگ ایونٹ میں مقابلہ کرنے والا سوار (C) گھوڑوں کی دوڑ میں سوار (D) ایک سوار پریڈ کی قیادت کر رہا ہے۔,ٹینٹ پیگنگ ایونٹ میں مقابلہ کرنے والا سوار,1,no mistake,no correction needed,no correction needed,no answer needed
tent_pegging_78,IBQ,Pakistan_IBQ.xlsx,Tent Pegging,tent_pegging_78 میں دکھائی جانے والی اہم کارروائی کیا ہے؟,(A) گھوڑے کی پیٹھ پر کرتب دکھاتے ہوئے سوار (B) ٹینٹ پیگنگ ایونٹ میں مقابلہ کرنے والا سوار (C) گھوڑوں کی دوڑ میں سوار (D) ایک سوار پریڈ کی قیادت کر رہا ہے۔,ٹینٹ پیگنگ ایونٹ میں مقابلہ کرنے والا سوار,1,no mistake,no correction needed,no correction needed,no answer needed
tent_pegging_90,IBQ,Pakistan_IBQ.xlsx,Tent Pegging,tent_pegging_90 میں دکھائی جانے والی اہم کارروائی کیا ہے؟,(A) گھوڑے کی پیٹھ پر کرتب دکھاتے ہوئے سوار (B) رات کو ٹینٹ پیگنگ ایونٹ میں مقابلہ کرنے والا سوار (C) گھوڑوں کی دوڑ میں سوار (D) ایک سوار پریڈ کی قیادت کر رہا ہے۔,رات کو ٹینٹ پیگنگ ایونٹ میں مقابلہ کرنے والا سوار,1,no mistake,no correction needed,no correction needed,no answer needed
tent_pegging_75,IBQ,Pakistan_IBQ.xlsx,Tent Pegging,tent_pegging_75 میں دکھائی جانے والی اہم کارروائی کیا ہے؟,(A) گھوڑے کی پیٹھ پر کرتب دکھاتے ہوئے سوار (B) ٹینٹ پیگنگ ایونٹ میں مقابلہ کرنے والا سوار (C) گھوڑوں کی دوڑ میں سوار (D) ایک سوار پریڈ کی قیادت کر رہا ہے۔,ٹینٹ پیگنگ ایونٹ میں مقابلہ کرنے والا سوار,1,no mistake,no correction needed,no correction needed,no answer needed
tent_pegging_76,IBQ,Pakistan_IBQ.xlsx,Tent Pegging,tent_pegging_76 میں دکھائی جانے والی اہم کارروائی کیا ہے؟,(A) گھوڑے کی پیٹھ پر کرتب دکھاتے ہوئے سوار (B) ٹینٹ پیگنگ ایونٹ میں مقابلہ کرنے والا سوار (C) گھوڑوں کی دوڑ میں سوار (D) ایک سوار پریڈ کی قیادت کر رہا ہے۔,ٹینٹ پیگنگ ایونٹ میں مقابلہ کرنے والا سوار,1,no mistake,no correction needed,no correction needed,no answer needed
tent_pegging_88,IBQ,Pakistan_IBQ.xlsx,Tent Pegging,tent_pegging_88 میں دکھائی جانے والی اہم کارروائی کیا ہے؟,(A) گھوڑے کی پیٹھ پر کرتب دکھاتے ہوئے سوار (B) ٹینٹ پیگنگ ایونٹ میں مقابلہ کرنے والا سوار (C) گھوڑوں کی دوڑ میں سوار (D) ایک سوار پریڈ کی قیادت کر رہا ہے۔,ٹینٹ پیگنگ ایونٹ میں مقابلہ کرنے والا سوار,1,no mistake,no correction needed,no correction needed,no answer needed
tent_pegging_81,IBQ,Pakistan_IBQ.xlsx,Tent Pegging,tent_pegging_81 میں دکھائی جانے والی اہم کارروائی کیا ہے؟,(A) آرام سے گھوڑے کی سواری۔ (B) پریڈ کی تشکیل میں سواروں کا ایک گروپ (C) گھوڑوں کی دوڑ (D) لڑنے والے سواروں کا ایک گروہ,پریڈ کی تشکیل میں سواروں کا ایک گروپ,1,no mistake,no correction needed,no correction needed,no answer needed
tent_pegging_82,IBQ,Pakistan_IBQ.xlsx,Tent Pegging,tent_pegging_82 میں دکھائی جانے والی اہم کارروائی کیا ہے؟,(A) گھوڑے کی پیٹھ پر کرتب دکھاتے ہوئے سوار (B) ٹینٹ پیگنگ ایونٹ میں مقابلہ کرنے والا سوار (C) گھوڑوں کی دوڑ میں سوار (D) ایک سوار پریڈ کی قیادت کر رہا ہے۔,ٹینٹ پیگنگ ایونٹ میں مقابلہ کرنے والا سوار,1,no mistake,no correction needed,no correction needed,no answer needed
malakhra_9,IBQ,Pakistan_IBQ.xlsx,Malakhra,ملاخرہ_9 میں دکھایا گیا اہم عمل کیا ہے؟,(A) دو آدمی تلواروں سے لڑ رہے ہیں۔ (B) دو آدمی ناچ رہے ہیں۔ (C) ایک ریسلنگ میچ میں دو آدمی (D) دو آدمی بھاگ رہے ہیں۔,ایک ریسلنگ میچ میں دو آدمی,1,no mistake,no correction needed,no correction needed,no answer needed
malakhra_9,IBQ,Pakistan_IBQ.xlsx,Malakhra,بائیں طرف پہلوان کے بارے میں ایک قابل ذکر تفصیل کیا ہے؟,(A) اس نے لمبی اسکرٹ پہن رکھی ہے۔ (B) اس نے سیاہ جوڑا شارٹس اور سفید ٹی شرٹ پہن رکھی ہے۔ (C) اس نے سرخ سوٹ پہن رکھا ہے۔ (D) اس نے لمبا کوٹ پہن رکھا ہے۔,ایک ریسلنگ میچ میں دو آدمی,0,"The question asks for a detail about the wrestler on the left, but the 'correct answer' given is a description of the overall scene (a wrestling match with two men). This indicates an error in the provided answer. The question itself is valid, but the provided answer is incorrect and doesn't align with the question's focus. The options are also not about the wrestler on the left.",تصویر میں بائیں طرف کے پہلوان نے کیا پہنا ہے؟,"['(A) لمبی اسکرٹ', '(B) سیاہ شارٹس اور سفید ٹی شرٹ', '(C) سرخ سوٹ', '(D) لمبا کوٹ']",(B) سیاہ شارٹس اور سفید ٹی شرٹ
malakhra_9,IBQ,Pakistan_IBQ.xlsx,Malakhra,کشتی کا ظاہری مقصد کیا ہے؟,(A) ایک رسمی رقص (B) ایک دوستانہ مظاہرہ (C) ٹیک ڈاؤن کے ساتھ ایک مسابقتی میچ (D) ایک پریکٹس سیشن,ایک ریسلنگ میچ میں دو آدمی,0,"The question asks for the 'apparent purpose' of wrestling but the provided answer 'a wrestling match with two men' is a description of *what* wrestling is, not its purpose. The question is also poorly worded. The options are also not well-defined.",کشتی کا بنیادی مقصد کیا ہے؟,(A) ایک تفریحی رقص (B) دوستانہ مقابلہ (C) حریف کو گرا کر جیت حاصل کرنا (D) پریکٹس کرنا,حریف کو گرا کر جیت حاصل کرنا
malakhra_9,IBQ,Pakistan_IBQ.xlsx,Malakhra,واقعہ کی ظاہری ترتیب کیا ہے؟,(A) ایک انڈور اسٹیڈیم (B) ایک دیہی، بیرونی گندگی کا ایک بڑا ہجوم (C) شہر کی مصروف گلی (D) گھاس کا میدان,ایک ریسلنگ میچ میں دو آدمی,0,"The question asks for the 'apparent sequence of the event', but the options describe locations. The correct answer provided (wrestling match) is an event description, not a location, and doesn't align with the question's framing. The question and answer don't relate to each other and the options.",تصویر میں دکھایا گیا واقعہ کیا ہے؟,(A) فٹ بال کا مقابلہ (B) کرکٹ کا مقابلہ (C) کشتی کا مقابلہ (D) ہاکی کا مقابلہ,کشتی کا مقابلہ
malakhra_9,IBQ,Pakistan_IBQ.xlsx,Malakhra,پہلوانوں کے ظاہری جذبات کیا ہیں؟,(A) پرسکون اور پر سکون (B) خوف زدہ اور بے چین (C) کشیدہ اور شدید (D) خوش اور مسکراتے ہوئے۔,ایک ریسلنگ میچ میں دو آدمی,0,"The question asks about the 'apparent emotions' of the wrestlers but the provided 'correct answer' is a description of the image (two men in a wrestling match) which doesn't answer the question. Also, the question is vague and the options are not directly relatable to the image. The question needs to be more specific and options should describe observable emotions.",تصویر میں پہلوانوں کے چہرے کے تاثرات کیا ہیں؟,(A) تناؤ اور یکجہتی (B) خوف اور بے چینی (C) غصہ اور مقابلہ (D) اطمینان اور مسکراہٹ,تناؤ اور یکجہتی
malakhra_9,IBQ,Pakistan_IBQ.xlsx,Malakhra,بائیں طرف پہلوان کی ظاہری جسمانی پوزیشن کیا ہے؟,(A) سیدھا کھڑا ہونا (B) درمیانی ہوا کی چھلانگ میں (C) زمین پر لیٹنا (D) بیٹھا ہوا,ایک ریسلنگ میچ میں دو آدمی,0,"The question asks about the 'apparent physical position' of the wrestler on the left, but the 'correct answer' describes the scene generally as 'a wrestling match with two men.' This is not an answer to the question. The options are also not relevant to the wrestler's position as depicted in the image.",تصویر میں بائیں طرف کے پہلوان کی جسمانی پوزیشن کیا ہے؟,(A) کھڑا ہو رہا ہے (B) اچھالنے کی کوشش کر رہا ہے (C) زمین پر گر رہا ہے (D) بیٹھا ہوا,(B) اچھالنے کی کوشش کر رہا ہے
malakhra_9,IBQ,Pakistan_IBQ.xlsx,Malakhra,پس منظر میں ہجوم کی سب سے نمایاں خصوصیت کیا ہے؟,(A) وہ بھاگ رہے ہیں۔ (B) وہ خاموش بیٹھے ہیں۔ (C) وہ باڑ کے پیچھے سے میچ دیکھ رہے ہیں۔ (D) وہ سب ایک اسٹیج پر کھڑے ہیں۔,ایک ریسلنگ میچ میں دو آدمی,0,"The question asks about the most prominent feature of the crowd in the background, but the provided correct answer refers to what is happening *in* the foreground (two men wrestling). This is a mismatch. The question and answer do not align with the image context.",پس منظر میں موجود ہجوم کی سب سے نمایاں خصوصیت کیا ہے؟,"['(A) وہ مختلف عمر کے لوگ ہیں۔', '(B) وہ باڑ کے پیچھے سے کھیل دیکھ رہے ہیں۔', '(C) وہ خاموش بیٹھے ہیں۔', '(D) وہ بہت دور کھڑے ہیں۔']",(B) وہ باڑ کے پیچھے سے کھیل دیکھ رہے ہیں۔
malakhra_9,IBQ,Pakistan_IBQ.xlsx,Malakhra,زمین کی ظاہری حالت کیا ہے؟,(A) یہ ایک پکی سطح ہے۔ (B) یہ ایک کیچڑ والا میدان ہے۔ (C) یہ ایک ریتلی یا مٹی کی سطح ہے جس میں دھول اڑتی ہے۔ (D) یہ ایک گھاس والی سطح ہے۔,ایک ریسلنگ میچ میں دو آدمی,0,The question asks about the 'ground condition' but the correct answer provided is a description of an action happening *on* the ground (a wrestling match). The question is irrelevant to the image and the provided answer is not a valid answer to the question. The options do not align with the visual information.,تصویر میں کھیل کیا ہو رہا ہے؟,(A) فٹ بال کا میچ (B) کرکٹ کا میچ (C) کشتی کا مقابلہ (D) ٹینس کا میچ,کشتی کا مقابلہ
malakhra_9,IBQ,Pakistan_IBQ.xlsx,Malakhra,لمبی اسکرٹس کا بنیادی مقصد کیا ہے؟,(A) پہلوانوں کی ٹانگوں کی حفاظت کے لیے (B) پہلوانوں کو مزید چست بنانے کے لیے (C) روایتی لباس اور لڑائی کے دوران گرفت کے لیے (D) صرف سجاوٹ کے لیے,ایک ریسلنگ میچ میں دو آدمی,0,"The question asks about the purpose of long skirts, but the image shows wrestlers wearing shorts or minimal clothing. The question is irrelevant to the image. The provided correct answer 'ایک ریسلنگ میچ میں دو آدمی' (Two men in a wrestling match) is not an answer to the question but a description of the image.",پہلوانوں کے مقابلے میں مختصر پتلون پہننے کا بنیادی مقصد کیا ہے؟,"['(A) پہلوانوں کی ٹانگوں کی حفاظت کے لیے', '(B) پہلوانوں کو مزید چست بنانے کے لیے', '(C) روایتی لباس اور لڑائی کے دوران گرفت کے لیے', '(D) صرف سجاوٹ کے لیے']",(A) پہلوانوں کی ٹانگوں کی حفاظت کے لیے
malakhra_9,IBQ,Pakistan_IBQ.xlsx,Malakhra,تصویر میں ایکشن ایک ایسا انداز تجویز کرتا ہے جو اس بات پر زور دیتا ہے...,(A) روانی اور قلابازیاں (B) زمینی لڑائی اور گرفت (C) وحشیانہ طاقت اور ٹیک ڈاؤن (D) سادہ، لکیری حرکات,ایک ریسلنگ میچ میں دو آدمی,1,no mistake,no correction needed,no correction needed,no answer needed
malakhra_12,IBQ,Pakistan_IBQ.xlsx,Malakhra,ملاخرہ_12 میں دکھایا گیا اہم عمل کیا ہے؟,(A) دو آدمی تلواروں سے لڑ رہے ہیں۔ (B) دو آدمی ناچ رہے ہیں۔ (C) ایک ریسلنگ میچ میں دو آدمی (D) دو آدمی بھاگ رہے ہیں۔,ایک ریسلنگ میچ میں دو آدمی,1,no mistake,no correction needed,no correction needed,no answer needed
malakhra_12,IBQ,Pakistan_IBQ.xlsx,Malakhra,پہلوانوں کے لباس کے بارے میں ایک قابل ذکر تفصیل کیا ہے؟,(A) انہوں نے بکتر کا پورا سوٹ پہن رکھا ہے۔ (B) وہ سارونگ یا پیٹرن والا اسکرٹ پہنے ہوئے ہیں۔ (C) انہوں نے شارٹس اور ٹی شرٹ پہن رکھی ہیں۔ (D) انہوں نے کوئی لباس نہیں پہنا ہوا ہے۔,ایک ریسلنگ میچ میں دو آدمی,0,"The original question asks about the notable detail of wrestlers' clothing, but the provided 'correct answer' is a description of a wrestling match rather than clothing. The question is valid, but the answer is incorrect and irrelevant.",پہلوانوں کے لباس کی ایک اہم خصوصیت کیا ہے؟,"['(A) انہوں نے بکتر کا پورا سوٹ پہن رکھا ہے۔', '(B) وہ سارونگ یا پیٹرن والا اسکرٹ پہنے ہوئے ہیں۔', '(C) انہوں نے شارٹس اور ٹی شرٹ پہن رکھی ہیں۔', '(D) انہوں نے کوئی لباس نہیں پہنا ہوا ہے۔']",(B) وہ سارونگ یا پیٹرن والا اسکرٹ پہنے ہوئے ہیں۔
malakhra_12,IBQ,Pakistan_IBQ.xlsx,Malakhra,پہلوانوں کی ظاہری جسمانی پوزیشن کیا ہے؟,(A) سیدھا کھڑا ہونا (B) کم، متحرک موقف میں (C) زمین پر لیٹنا (D) بیٹھا ہوا,ایک ریسلنگ میچ میں دو آدمی,0,"The question asks about the 'apparent physical position' of wrestlers, which is vague. The provided answer 'two men in a wrestling match' is not a position but a description of the scene. The question and options need to focus on the specific postures/stances visible in the image.",تصویر میں پہلوانوں کی جسمانی پوزیشن کیا ہے؟,(A) کھڑے ہو کر ایک دوسرے کو پکڑنا (B) گھٹنوں کے بل ہو کر ایک دوسرے کو پکڑنا (C) ایک دوسرے کے اوپر لیٹے ہوئے (D) بیٹھ کر ایک دوسرے سے لڑنا,(B) گھٹنوں کے بل ہو کر ایک دوسرے کو پکڑنا
malakhra_10,IBQ,Pakistan_IBQ.xlsx,Malakhra,ملاخرہ_10 میں دکھایا گیا اہم عمل کیا ہے؟,(A) دو آدمی تلواروں سے لڑ رہے ہیں۔ (B) دو آدمی ناچ رہے ہیں۔ (C) ایک ریسلنگ میچ میں دو آدمی (D) دو آدمی بھاگ رہے ہیں۔,ایک ریسلنگ میچ میں دو آدمی,1,no mistake,no correction needed,no correction needed,no answer needed
malakhra_13,IBQ,Pakistan_IBQ.xlsx,Malakhra,ملاخرہ_13 میں دکھایا گیا اہم عمل کیا ہے؟,(A) ایک پہلوان کی تصاویر کا کولیج (B) دو آدمی ناچ رہے ہیں۔ (C) ایک ریسلنگ میچ میں دو آدمی (D) دو آدمی بھاگ رہے ہیں۔,ایک ریسلنگ میچ میں دو آدمی,1,no mistake,no correction needed,no correction needed,no answer needed
malakhra_13,IBQ,Pakistan_IBQ.xlsx,Malakhra,پہلوان کے لباس کے بارے میں ایک قابل ذکر تفصیل کیا ہے؟,(A) اس نے بکتر کا پورا سوٹ پہن رکھا ہے۔ (B) اس نے سارونگ یا پیٹرن والا اسکرٹ پہن رکھا ہے۔ (C) اس نے شارٹس اور ٹی شرٹ پہن رکھی ہے۔ (D) اس نے کوئی لباس نہیں پہنا ہوا ہے۔,ایک ریسلنگ میچ میں دو آدمی,0,"The question asks about a notable detail regarding a wrestler's clothing, but the provided answer 'ایک ریسلنگ میچ میں دو آدمی' (Two men in a wrestling match) does not answer the question. It describes the scene, not the clothing. The question and options need revision to align with the image.",تصویر میں پہلوان کس قسم کے لباس میں دکھائی دے رہے ہیں؟ (What kind of clothing are the wrestlers wearing in the picture?),(A) بکتر کا پورا سوٹ (A full suit of armor) (B) سارونگ یا پیٹرن والا اسکرٹ (Sarong or patterned skirt) (C) شارٹس اور ٹی شرٹ (Shorts and T-shirt) (D) زیادہ تر ننگ دھڑنگے (Mostly bare-chested with a loincloth),زیادہ تر ننگ دھڑنگے (D)
malakhra_19,IBQ,Pakistan_IBQ.xlsx,Malakhra,ملاخرہ_19 میں دکھایا گیا اہم عمل کیا ہے؟,(A) دو آدمی تلواروں سے لڑ رہے ہیں۔ (B) دو آدمی ناچ رہے ہیں۔ (C) ایک ریسلنگ میچ میں دو آدمی (D) دو آدمی بھاگ رہے ہیں۔,ایک ریسلنگ میچ میں دو آدمی,1,no mistake,no correction needed,no correction needed,no answer needed
malakhra_4,IBQ,Pakistan_IBQ.xlsx,Malakhra,ملاخرہ_4 میں مرکزی عمل کیا دکھایا گیا ہے؟,(A) دو آدمی تلواروں سے لڑ رہے ہیں۔ (B) دو آدمی ناچ رہے ہیں۔ (C) ایک ریسلنگ میچ میں دو آدمی (D) دو آدمی بھاگ رہے ہیں۔,ایک ریسلنگ میچ میں دو آدمی,1,no mistake,no correction needed,no correction needed,no answer needed
malakhra_4,IBQ,Pakistan_IBQ.xlsx,Malakhra,دائیں طرف پہلوان کی ظاہری جسمانی پوزیشن کیا ہے؟,(A) سیدھا کھڑا ہونا (B) درمیانی ہوا کی چھلانگ میں (C) زمین پر لیٹنا (D) بیٹھا ہوا,ایک ریسلنگ میچ میں دو آدمی,0,"The question is asking about the physical position of the wrestler on the right, but the provided answer 'ایک ریسلنگ میچ میں دو آدمی' (Two men in a wrestling match) is not a physical position. Also, the options are not directly related to the image. The question and options need to be improved to be more specific to the image and relevant to the wrestler's pose.",تصویر میں دائیں طرف کا پہلوان کیسی پوزیشن میں ہے؟ (What position is the wrestler on the right in the picture in?),(A) سیدھا کھڑا (Standing straight) (B) اڑان میں (In flight) (C) زمین پر لیٹا ہوا (Lying on the ground) (D) بیٹھا ہوا (Sitting),بیٹھا ہوا
malakhra_11,IBQ,Pakistan_IBQ.xlsx,Malakhra,ملاخرہ_11 میں دکھایا گیا اہم عمل کیا ہے؟,(A) دو آدمی تلواروں سے لڑ رہے ہیں۔ (B) دو آدمی ناچ رہے ہیں۔ (C) ایک ریسلنگ میچ میں دو آدمی (D) دو آدمی بھاگ رہے ہیں۔,ایک ریسلنگ میچ میں دو آدمی,1,no mistake,no correction needed,no correction needed,no answer needed
